Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.646106124571711,-1.03514641329119,0.0167261617173978,0.865341651920874,4.96408086114459e-14
0.6,0.653546579132294,-1.0484840596632,0.0105286696782815,0.903727513959401,1.6468806918304e-18
0.6,0.585607243913805,-1.12649189748635,0.0175827170507681,0.827080117764388,9.43605423669449e-10
0.6,0.496822588623441,-1.21441281478606,0.0131735707683535,0.855831132311815,4.10716967287419e-18
0.6,0.611915479023412,-1.06748435265307,0.0129324140133708,0.877719685731335,6.94191573524986e-14
0.6,0.577841735638668,-1.1476310272952,0.0118435969109192,0.900533815872411,4.65360683577091e-20
0.6,0.664629617801162,-0.990662168530224,0.013049730844893,0.896114865924154,8.33670691980477e-18
0.6,0.486971947680535,-1.21603945889918,0.0157294222745426,0.848745526875949,2.13157651905107e-17
0.6,0.65295333441491,-0.999427088150012,0.0124670423792888,0.89019657115053,8.97707603418375e-14
0.6,0.566689441555869,-1.09932225142826,0.0174377540449061,0.826826054695024,5.61570876938215e-11
0.6,0.681554296469068,-0.998724421014836,0.00839824363367058,0.919277034498506,1.94496942216925e-12
0.6,0.627245229092613,-1.04485953755496,0.0208406696082198,0.817245307688103,6.96429350169468e-10
0.6,0.621741326783734,-1.04796092247192,0.0235956050328695,0.813234748756555,4.59292602370006e-09
0.6,0.672084005000688,-0.964485139616893,0.0143092024306948,0.88644351979147,9.95470659672376e-17
0.6,0.684622110771708,-0.913853699222261,0.0136688027726055,0.87713401002593,1.13080822432841e-11
0.6,0.676139512692264,-0.972640590639039,0.0166735291506255,0.846338307748652,1.5939566110397e-05
0.6,4.78560521352726e-09,-2.06079112970688,0.0255541980410546,0.798581075172907,1.63978002575936e-08
0.6,0.677356040343189,-0.971422681037441,0.0137596595062435,0.892193312712483,6.55191233385555e-16
0.6,0.545514716811017,-1.15191040392558,0.0229720439021304,0.782085188960414,1.48070306034012e-08
0.6,0.725354929796722,-0.899612270558226,0.014396052920546,0.886631994439841,9.55988735695629e-10
0.6,0.629141988569295,-1.08552740471629,0.0139049169031789,0.884115989234833,9.74359196318181e-18
0.6,0.602600482670286,-1.14617856113092,0.0189151945132569,0.844934382701501,8.22198556559063e-14
0.6,0.527064525766973,-1.19935351869736,0.016037659722979,0.845850318194582,3.970018588335e-15
0.6,0.731840467556303,-0.919963748024258,0.0107241418395986,0.913092228667143,2.20948622746959e-17
0.6,0.571069387168779,-1.10840081570078,0.0150310289097588,0.849640790357371,1.70040097672621e-10
0.6,0.607557226641055,-1.02433819893553,0.0214426952393011,0.797952780339124,4.48483938097126e-05
0.6,0.654277891482524,-1.00189423535737,0.0181548932603049,0.842377049317967,2.40659836984235e-10
0.6,0.65074595691556,-1.11300181417917,0.0114018620021822,0.890347309722922,5.92622258139811e-12
0.6,0.568575650433862,-1.16048577258526,0.015599406608226,0.873201761786378,7.79733823101604e-20
0.6,0.669332945825569,-0.972143409590819,0.0113400932103554,0.883410614982277,6.45904392411402e-13
0.6,0.667704977388194,-0.998801937846662,0.0132913048622437,0.885080814243525,5.76811275061234e-12
0.6,0.756013134110038,-1.02263867564991,0.0161469517846015,0.859073725552802,1.06223501052449e-10
